description,file_hash,file_name,weight
ransomware extension download from fsrm.experiant.ca,,*.Alcatraz,
ransomware extension download from fsrm.experiant.ca,,*.96e2,
ransomware extension download from fsrm.experiant.ca,,*.thor,
ransomware extension download from fsrm.experiant.ca,,*.dxxd,
ransomware extension download from fsrm.experiant.ca,,*.usr0,
ransomware extension download from fsrm.experiant.ca,,*.shit,
ransomware extension download from fsrm.experiant.ca,,*.coded,
ransomware extension download from fsrm.experiant.ca,,*.raid10,
ransomware extension download from fsrm.experiant.ca,,*.realfs0ciety*,
ransomware extension download from fsrm.experiant.ca,,*.rip,
ransomware extension download from fsrm.experiant.ca,,*.okean*,
ransomware extension download from fsrm.experiant.ca,,*.globe,
ransomware extension download from fsrm.experiant.ca,,*.nuclear55,
ransomware extension download from fsrm.experiant.ca,,*.1txt,
ransomware extension download from fsrm.experiant.ca,,*.kostya,
ransomware extension download from fsrm.experiant.ca,,*.k0stya,
ransomware extension download from fsrm.experiant.ca,,*.comrade,
ransomware extension download from fsrm.experiant.ca,,*.exotic,
ransomware extension download from fsrm.experiant.ca,,*.fuck,
ransomware extension download from fsrm.experiant.ca,,*.Yakes,
ransomware extension download from fsrm.experiant.ca,,*.Zimbra,
ransomware extension download from fsrm.experiant.ca,,*._AiraCropEncrypted!,
ransomware extension download from fsrm.experiant.ca,,*.~HL*,
ransomware extension download from fsrm.experiant.ca,,*.zc3791,
ransomware extension download from fsrm.experiant.ca,,*.venusp,
ransomware extension download from fsrm.experiant.ca,,*.shino,
ransomware extension download from fsrm.experiant.ca,,*.bleepYourFiles,
ransomware extension download from fsrm.experiant.ca,,*.crashed,
ransomware extension download from fsrm.experiant.ca,,*.amba,
ransomware extension download from fsrm.experiant.ca,,*.7h9r,
ransomware extension download from fsrm.experiant.ca,,*.已加密,
ransomware extension download from fsrm.experiant.ca,,*.암호화됨,
ransomware extension download from fsrm.experiant.ca,,*.b5c6,
ransomware extension download from fsrm.experiant.ca,,*.ap19,
ransomware extension download from fsrm.experiant.ca,,*.a19,
ransomware extension download from fsrm.experiant.ca,,*.odin,
ransomware extension download from fsrm.experiant.ca,,*.zypto*,
ransomware extension download from fsrm.experiant.ca,,*.bart,
ransomware extension download from fsrm.experiant.ca,,*.axx,
ransomware extension download from fsrm.experiant.ca,,*.crjocker,
ransomware extension download from fsrm.experiant.ca,,*.POSHKODER,
ransomware extension download from fsrm.experiant.ca,,*.hydracrypt_ID_*,
ransomware extension download from fsrm.experiant.ca,,*.CTBL2,
ransomware extension download from fsrm.experiant.ca,,*.unbrecrypt_ID_*,
ransomware extension download from fsrm.experiant.ca,,*.padcrypt,
ransomware extension download from fsrm.experiant.ca,,*.rekt,
ransomware extension download from fsrm.experiant.ca,,*.CCCRRRPPP,
ransomware extension download from fsrm.experiant.ca,,*.SecureCrypte,
ransomware extension download from fsrm.experiant.ca,,*.windows10,
ransomware extension download from fsrm.experiant.ca,,*.pdcr,
ransomware extension download from fsrm.experiant.ca,,*.keybtc@inbox,
ransomware extension download from fsrm.experiant.ca,,*.breaking_bad,
ransomware extension download from fsrm.experiant.ca,,*.cryptowall,
ransomware extension download from fsrm.experiant.ca,,*.xorist,
ransomware extension download from fsrm.experiant.ca,,*.crypt1,
ransomware extension download from fsrm.experiant.ca,,*.cerber3,
ransomware extension download from fsrm.experiant.ca,,*.a5zfn,
ransomware extension download from fsrm.experiant.ca,,*.purge,
ransomware extension download from fsrm.experiant.ca,,*.fantom,
ransomware extension download from fsrm.experiant.ca,,*.cerber2,
ransomware extension download from fsrm.experiant.ca,,*.C0rp0r@c@0Xr@,
ransomware extension download from fsrm.experiant.ca,,*.domino,
ransomware extension download from fsrm.experiant.ca,,*.cawwcca,
ransomware extension download from fsrm.experiant.ca,,*.legion,
ransomware extension download from fsrm.experiant.ca,,*.encoderpass,
ransomware extension download from fsrm.experiant.ca,,*.cryptolocker,
ransomware extension download from fsrm.experiant.ca,,*.7z.encrypted,
ransomware extension download from fsrm.experiant.ca,,*.heisenberg,
ransomware extension download from fsrm.experiant.ca,,*.breaking bad,
ransomware extension download from fsrm.experiant.ca,,*.razy,
ransomware extension download from fsrm.experiant.ca,,*.Venusf,
ransomware extension download from fsrm.experiant.ca,,*.payfornature@india.com.crypted,
ransomware extension download from fsrm.experiant.ca,,*.xcrypt,
ransomware extension download from fsrm.experiant.ca,,*.unavailable,
ransomware extension download from fsrm.experiant.ca,,*.szf,
ransomware extension download from fsrm.experiant.ca,,*.porno.pornoransom,
ransomware extension download from fsrm.experiant.ca,,*.plauge17,
ransomware extension download from fsrm.experiant.ca,,*.neitrino,
ransomware extension download from fsrm.experiant.ca,,*.kimcilware.locked,
ransomware extension download from fsrm.experiant.ca,,*.iwanthelpuuu,
ransomware extension download from fsrm.experiant.ca,,*.herbst,
ransomware extension download from fsrm.experiant.ca,,*.helpdecrypt@ukr.net,
ransomware extension download from fsrm.experiant.ca,,*.h3ll,
ransomware extension download from fsrm.experiant.ca,,*.gws.porno,
ransomware extension download from fsrm.experiant.ca,,*.fuckyourdata,
ransomware extension download from fsrm.experiant.ca,,*.encrypted.locked,
ransomware extension download from fsrm.experiant.ca,,*.cryptz,
ransomware extension download from fsrm.experiant.ca,,*.crypttt,
ransomware extension download from fsrm.experiant.ca,,*.cripttt,
ransomware extension download from fsrm.experiant.ca,,*.criptokod,
ransomware extension download from fsrm.experiant.ca,,*.criptiko,
ransomware extension download from fsrm.experiant.ca,,*.btc.kkk.fun.gws,
ransomware extension download from fsrm.experiant.ca,,*.aga,
ransomware extension download from fsrm.experiant.ca,,*._ryp,
ransomware extension download from fsrm.experiant.ca,,*.RSplited,
ransomware extension download from fsrm.experiant.ca,,*.KEYZ.KEYH0LES,
ransomware extension download from fsrm.experiant.ca,,*.31392E30362E32303136_*,
ransomware extension download from fsrm.experiant.ca,,*.magic_software_syndicate,
ransomware extension download from fsrm.experiant.ca,,*.crypt,
ransomware extension download from fsrm.experiant.ca,,*.bitstak,
ransomware extension download from fsrm.experiant.ca,,*.wflx,
ransomware extension download from fsrm.experiant.ca,,*.CRRRT,
ransomware extension download from fsrm.experiant.ca,,*.akaibvn,
ransomware extension download from fsrm.experiant.ca,,*.cRh8,
ransomware extension download from fsrm.experiant.ca,,*.YTBL,
ransomware extension download from fsrm.experiant.ca,,*.krypted,
ransomware extension download from fsrm.experiant.ca,,*.tzu,
ransomware extension download from fsrm.experiant.ca,,*.6FKR8d,
ransomware extension download from fsrm.experiant.ca,,*.sshxkej,
ransomware extension download from fsrm.experiant.ca,,*.eclr,
ransomware extension download from fsrm.experiant.ca,,*.epic,
ransomware extension download from fsrm.experiant.ca,,*.paybtcs,
ransomware extension download from fsrm.experiant.ca,,*.AFD,
ransomware extension download from fsrm.experiant.ca,,*.paymst,
ransomware extension download from fsrm.experiant.ca,,*.payms,
ransomware extension download from fsrm.experiant.ca,,*.isis,
ransomware extension download from fsrm.experiant.ca,,*.zepto,
ransomware extension download from fsrm.experiant.ca,,*.bart.zip,
ransomware extension download from fsrm.experiant.ca,,*.kratos,
ransomware extension download from fsrm.experiant.ca,,*.31342E30362E32303136*,
ransomware extension download from fsrm.experiant.ca,,*.SecureCrypted,
ransomware extension download from fsrm.experiant.ca,,*.crptrgr,
ransomware extension download from fsrm.experiant.ca,,*.rtyrtyrty,
ransomware extension download from fsrm.experiant.ca,,*.evil,
ransomware extension download from fsrm.experiant.ca,,*.crypt38,
ransomware extension download from fsrm.experiant.ca,,*.asdasdasd,
ransomware extension download from fsrm.experiant.ca,,*.ded,
ransomware extension download from fsrm.experiant.ca,,*.bloccato,
ransomware extension download from fsrm.experiant.ca,,*.canihelpyou,
ransomware extension download from fsrm.experiant.ca,,*.crypz,
ransomware extension download from fsrm.experiant.ca,,*.hydracrypt_ID*,
ransomware extension download from fsrm.experiant.ca,,*.cryptotorlocker*,
ransomware extension download from fsrm.experiant.ca,,*.xxx,
ransomware extension download from fsrm.experiant.ca,,*.xyz,
ransomware extension download from fsrm.experiant.ca,,*.xtbl,
ransomware extension download from fsrm.experiant.ca,,*.xort,
ransomware extension download from fsrm.experiant.ca,,*.xrtn,
ransomware extension download from fsrm.experiant.ca,,*.vvv,
ransomware extension download from fsrm.experiant.ca,,*.vscrypt,
ransomware extension download from fsrm.experiant.ca,,*.trun,
ransomware extension download from fsrm.experiant.ca,,*.ttt,
ransomware extension download from fsrm.experiant.ca,,*.surprise,
ransomware extension download from fsrm.experiant.ca,,*.troyancoder@qq_com,
ransomware extension download from fsrm.experiant.ca,,*.sport,
ransomware extension download from fsrm.experiant.ca,,*.scl,
ransomware extension download from fsrm.experiant.ca,,*.ryp,
ransomware extension download from fsrm.experiant.ca,,*.sanction,
ransomware extension download from fsrm.experiant.ca,,*.RRK,
ransomware extension download from fsrm.experiant.ca,,*.rokku,
ransomware extension download from fsrm.experiant.ca,,*.remind,
ransomware extension download from fsrm.experiant.ca,,*.relock@qq_com,
ransomware extension download from fsrm.experiant.ca,,*.RDM,
ransomware extension download from fsrm.experiant.ca,,*.RADAMANT,
ransomware extension download from fsrm.experiant.ca,,*.R5A,
ransomware extension download from fsrm.experiant.ca,,*.R4A,
ransomware extension download from fsrm.experiant.ca,,*.PoAr2w,
ransomware extension download from fsrm.experiant.ca,,*.pizda@qq_com,
ransomware extension download from fsrm.experiant.ca,,*.p5tkjw,
ransomware extension download from fsrm.experiant.ca,,*.oplata@qq_com,
ransomware extension download from fsrm.experiant.ca,,*.oshit,
ransomware extension download from fsrm.experiant.ca,,*.oor,
ransomware extension download from fsrm.experiant.ca,,*.one-we_can-help_you,
ransomware extension download from fsrm.experiant.ca,,*.OMG!,
ransomware extension download from fsrm.experiant.ca,,*.nochance,
ransomware extension download from fsrm.experiant.ca,,*.nalog@qq_com,
ransomware extension download from fsrm.experiant.ca,,*.micro,
ransomware extension download from fsrm.experiant.ca,,*.LOL!,
ransomware extension download from fsrm.experiant.ca,,*.locky,
ransomware extension download from fsrm.experiant.ca,,*.locked,
ransomware extension download from fsrm.experiant.ca,,*.LeChiffre,
ransomware extension download from fsrm.experiant.ca,,*.kraken,
ransomware extension download from fsrm.experiant.ca,,*.korrektor,
ransomware extension download from fsrm.experiant.ca,,*.kkk,
ransomware extension download from fsrm.experiant.ca,,*.kimcilware,
ransomware extension download from fsrm.experiant.ca,,*.KEYZ,
ransomware extension download from fsrm.experiant.ca,,*.keybtc@inbox_com,
ransomware extension download from fsrm.experiant.ca,,*.KEYHOLES,
ransomware extension download from fsrm.experiant.ca,,*.justbtcwillhelpyou,
ransomware extension download from fsrm.experiant.ca,,*.infected,
ransomware extension download from fsrm.experiant.ca,,*.helpdecrypt@ukr_net,
ransomware extension download from fsrm.experiant.ca,,*.hb15,
ransomware extension download from fsrm.experiant.ca,,*.ha3,
ransomware extension download from fsrm.experiant.ca,,*.gruzin@qq_com,
ransomware extension download from fsrm.experiant.ca,,*.gws,
ransomware extension download from fsrm.experiant.ca,,*.fun,
ransomware extension download from fsrm.experiant.ca,,*.fucked,
ransomware extension download from fsrm.experiant.ca,,*.enigma,
ransomware extension download from fsrm.experiant.ca,,*.encryptedped,
ransomware extension download from fsrm.experiant.ca,,*.encryptedRSA,
ransomware extension download from fsrm.experiant.ca,,*.encryptedAES,
ransomware extension download from fsrm.experiant.ca,,*.Encrypted,
ransomware extension download from fsrm.experiant.ca,,*.encrypt,
ransomware extension download from fsrm.experiant.ca,,*.encedRSA,
ransomware extension download from fsrm.experiant.ca,,*.EnCiPhErEd,
ransomware extension download from fsrm.experiant.ca,,*.dyatel@qq_com,
ransomware extension download from fsrm.experiant.ca,,*.czvxce,
ransomware extension download from fsrm.experiant.ca,,*.darkness,
ransomware extension download from fsrm.experiant.ca,,*.ctbl,
ransomware extension download from fsrm.experiant.ca,,*.CrySiS,
ransomware extension download from fsrm.experiant.ca,,*.CryptoTorLocker2015!,
ransomware extension download from fsrm.experiant.ca,,*.crypted,
ransomware extension download from fsrm.experiant.ca,,*.cry,
ransomware extension download from fsrm.experiant.ca,,*.crjoker,
ransomware extension download from fsrm.experiant.ca,,*.crinf,
ransomware extension download from fsrm.experiant.ca,,*.crime,
ransomware extension download from fsrm.experiant.ca,,*.coverton,
ransomware extension download from fsrm.experiant.ca,,*.code,
ransomware extension download from fsrm.experiant.ca,,*.clf,
ransomware extension download from fsrm.experiant.ca,,*.chifrator@qq_com,
ransomware extension download from fsrm.experiant.ca,,*.cerber,
ransomware extension download from fsrm.experiant.ca,,*.cbf,
ransomware extension download from fsrm.experiant.ca,,*.btcbtcbtc,
ransomware extension download from fsrm.experiant.ca,,*.btc-help-you,
ransomware extension download from fsrm.experiant.ca,,*.btc,
ransomware extension download from fsrm.experiant.ca,,*.bloc,
ransomware extension download from fsrm.experiant.ca,,*.better_call_saul,
ransomware extension download from fsrm.experiant.ca,,*.AES256,
ransomware extension download from fsrm.experiant.ca,,*.{CRYPTENDBLACKDC},
ransomware extension download from fsrm.experiant.ca,,*.73i87A,
